city,latitude,longitude,newspaper,urls,date,民主,戰,民主主義,民主化,公民,共和國,國家,憲法,民權,主權,戰爭,大戰,世界大戰,失敗,投降,佔領,侵占,海軍,陸軍,空軍,日空軍,日軍,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19431206-01.1.1,1943-12-06,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19431207-01.1.1,1943-12-07,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19431208-01.1.1,1943-12-08,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19431209-01.1.1,1943-12-09,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19431210-01.1.1,1943-12-10,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440101-01.1.1,1944-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440103-01.1.1,1944-01-03,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440104-01.1.1,1944-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440105-01.1.1,1944-01-05,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440106-01.1.1,1944-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440107-01.1.1,1944-01-07,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440108-01.1.1,1944-01-08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440109-01.1.1,1944-01-09,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440111-01.1.1,1944-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440112-01.1.1,1944-01-12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440209-01.1.1,1944-02-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440210-01.1.1,1944-02-10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440211-01.1.1,1944-02-11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440212-01.1.1,1944-02-12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440213-01.1.1,1944-02-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440214-01.1.1,1944-02-14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440215-01.1.1,1944-02-15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440216-01.1.1,1944-02-16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440217-01.1.1,1944-02-17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440218-01.1.1,1944-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440219-01.1.1,1944-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440220-01.1.1,1944-02-20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440320-01.1.1,1944-03-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440321-01.1.1,1944-03-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440322-01.1.1,1944-03-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440323-01.1.1,1944-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440325-01.1.1,1944-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440326-01.1.1,1944-03-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440327-01.1.1,1944-03-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440328-01.1.1,1944-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440330-01.1.1,1944-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440331-01.1.1,1944-03-31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440401-01.1.1,1944-04-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440402-01.1.1,1944-04-02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440403-01.1.1,1944-04-03,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440404-01.1.1,1944-04-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440405-01.1.1,1944-04-05,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440406-01.1.1,1944-04-06,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440407-01.1.1,1944-04-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440408-01.1.1,1944-04-08,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440409-01.1.1,1944-04-09,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19440411-01.1.1,1944-04-11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440501-01.1.1,1944-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440502-01.1.1,1944-05-02,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440503-01.1.1,1944-05-03,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440504-01.1.1,1944-05-04,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440505-01.1.1,1944-05-05,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440506-01.1.1,1944-05-06,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440507-01.1.1,1944-05-07,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440508-01.1.1,1944-05-08,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440509-01.1.1,1944-05-09,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440510-01.1.1,1944-05-10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440601-01.1.1,1944-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440602-01.1.1,1944-06-02,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440603-01.1.1,1944-06-03,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440604-01.1.1,1944-06-04,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,3,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440605-01.1.1,1944-06-05,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440606-01.1.1,1944-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440607-01.1.1,1944-06-07,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440608-01.1.1,1944-06-08,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440609-01.1.1,1944-06-09,0,10,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440610-01.1.1,1944-06-10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440701-01.1.1,1944-07-01,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440702-01.1.1,1944-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440703-01.1.1,1944-07-03,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440704-01.1.1,1944-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440705-01.1.1,1944-07-05,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440706-01.1.1,1944-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440707-01.1.1,1944-07-07,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440708-01.1.1,1944-07-08,0,24,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,1,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440709-01.1.1,1944-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440710-01.1.1,1944-07-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440801-01.1.1,1944-08-01,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440802-01.1.1,1944-08-02,0,11,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440803-01.1.1,1944-08-03,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440804-01.1.1,1944-08-04,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440805-01.1.1,1944-08-05,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440806-01.1.1,1944-08-06,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440807-01.1.1,1944-08-07,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440808-01.1.1,1944-08-08,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440809-01.1.1,1944-08-09,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440810-01.1.1,1944-08-10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440901-01.1.1,1944-09-01,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440902-01.1.1,1944-09-02,0,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440903-01.1.1,1944-09-03,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440904-01.1.1,1944-09-04,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440905-01.1.1,1944-09-05,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440906-01.1.1,1944-09-06,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440907-01.1.1,1944-09-07,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440908-01.1.1,1944-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440909-01.1.1,1944-09-09,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,3,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19440910-01.1.1,1944-09-10,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,9,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441001-01.1.1,1944-10-01,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441003-01.1.1,1944-10-03,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441004-01.1.1,1944-10-04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441005-01.1.1,1944-10-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441006-01.1.1,1944-10-06,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441007-01.1.1,1944-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441008-01.1.1,1944-10-08,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441009-01.1.1,1944-10-09,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441010-01.1.1,1944-10-10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441011-01.1.1,1944-10-11,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441101-01.1.1,1944-11-01,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441102-01.1.1,1944-11-02,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441103-01.1.1,1944-11-03,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441104-01.1.1,1944-11-04,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441105-01.1.1,1944-11-05,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441106-01.1.1,1944-11-06,0,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441107-01.1.1,1944-11-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441108-01.1.1,1944-11-08,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Hua bei xin bao (華北新報),https://gpa.eastview.com/crl/lqrcn/newspapers/hbxb19441109-01.1.1,1944-11-09,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
